month_start,EB,MSTR,SPLK,JWN,NTAP,CSCO,INTU,ZEN,ADSK,GRPN,CARG,ABNB,ACN,ZBRA,FVRR,QIWI,AAPL,STX,TDC,VMW,ESTC,DASH,W,BIGC,REAL,BABA,TRVG,ADBE,BB,MDLA,ASAN,OKTA,UIS,TWLO,CIEN,SLAB,TWTR,ERIC,SHOP,AMZN,WIX,BAH,NTNX,PLTR,DDOG,ORCL,AKAM,SSTK,EXTR,EPAM,TSLA,MELI,NEWR,YELP,SPOT,FTNT,FEYE,CTXS,VG,PI,TU,HUBS,V,QCOM,TRUE,WORK,DOCN,DOCU,PINS,BIDU,TEAM,RXT,ZM,PYPL,NFLX,CERN
2017-03-01,,-0.02126329855758801,0.009071786448141095,-0.0019288502546551609,0.0004780454743265321,-0.01111764378942047,-0.07533485645498829,0.029746653944471287,0.0019698512506813853,-0.07092198709477973,,,-0.02138777752311874,0.005953047304349261,,0.2285099979703679,0.04868967005974864,-0.046897663123829335,0.0006431015279210468,0.02503059311689244,,,0.07088072488325624,,,0.04791059506384854,0.1127241409499689,0.09962826525073076,0.11350574102343775,,,,0.003597136122810074,-0.08984862975457908,-0.10364462894538408,0.08962967484085649,-0.05199750315129797,0.029457374083567005,0.14997462237331233,0.049110102573936616,0.08988767828887964,-0.010623457177864178,-0.3741246881955598,,,0.04742898451576857,-0.04632584316085092,-0.05182302464114205,0.20160003662109371,0.025668877633439027,0.11324450226739413,0.002845383968364876,0.05372368883607928,-0.028189932980184986,,0.02677376280732316,0.1198933748094132,0.05623815849311577,0.04983391888461308,0.06734837116734589,-0.0015370193340544474,0.017647046001017595,0.01057539548961729,0.015226639825102072,0.1002844811757514,,,,,-0.00924596890372268,0.0530942405248401,,,0.02428572518484933,0.039963360871368835,0.06922233821255099
2017-04-01,,0.01261978210157072,0.03242890694135263,0.03650420386685961,-0.04778972695152536,0.007988179404087631,0.07948962316157683,0.02532093656528696,0.04163291804440454,-0.002544490485047988,,,0.011845227151098866,0.03309585362264555,,0.13061223445730502,-6.967677411830734e-05,-0.08273457896390081,-0.06233934709962581,0.021489074995110685,,,0.12892065175640469,,,0.07113046497914811,0.3138911120552708,0.027741492929340302,0.20516131001134072,,,,-0.18996413295792494,0.1447869163947745,-0.029648485592691662,-0.032630882750473884,0.10234112056797412,-0.02259037626258632,0.11543546824921265,0.04337087233515072,0.2142856420528624,0.015258573745138119,-0.19072993021156834,,,0.007845740177817395,0.020770483214789,0.04546556559831153,0.041278286728587466,0.01959750294916724,0.12853035120778758,0.08247033782916939,0.0785001314099932,0.0812213693866293,,0.016949193004988847,-0.00793016895464043,-0.029379985204152862,0.061708837957685225,0.2381895928456595,0.024630518729541362,0.10734936245414252,0.026443101175795517,-0.06278337050124018,0.1325145543212451,,,,,0.04469042003327164,0.15125204220035826,,,0.10925152749716596,0.029700287275278424,0.1002549138293248
2017-05-01,,-0.04106850519951833,-0.04773745913036051,-0.13403772859634394,0.01606030687206491,-0.07455236369035173,0.12323297195111366,-0.0963478420091712,0.24092369292512786,-0.2321428623560913,,,0.02613353742120445,0.1068208343419398,,0.19185153882413636,0.06341803687730256,0.03417988583434453,-0.06579849404433978,0.032192931267279366,,,0.3771604030576998,,,0.06025973233309659,0.09929899370652946,0.06071478079610624,0.13169159765972022,,,0.0019194297840149095,0.0442477868637526,-0.264447805533308,0.024879951925822704,0.05130009061983387,0.1116504977971743,0.11556240777351864,0.2094799776351749,0.07527649554907041,-0.10612492812453098,0.0976899051411245,0.22778144395838515,,,0.009564063921973828,-0.22628810980619474,0.07702988356040197,0.23145778811344975,0.08935061368075284,0.08577712569899505,0.2018259619516158,0.0922961147813605,-0.2115221633265712,,0.008717952630458733,0.19824136665567388,0.01976770973387798,0.02980623071954074,0.16462118620598126,0.022536058518925397,0.07531685596591317,0.04395968079992051,0.06568661460818892,0.0034246269620269976,,,,,0.03256955287759366,0.03712293492721595,,,0.09409048090764836,0.0714192548878504,0.009266385700712093
2017-06-01,,0.05105284891112928,-0.07103204065306071,0.14425843789604292,-0.010866940557333936,-0.007294685841297103,-0.05567407469450666,0.06928410993552471,-0.09796901921014296,0.27574754283122394,,,-0.006346918195385562,-0.03661107752442006,,0.06793594345994865,-0.057213868477743776,-0.1106265716911813,0.08180482478036265,-0.1000514777975984,,,0.22128667707148816,,,0.1505797399140257,0.2571732322566914,-0.0029606525245895504,-0.05487227440413865,,,-0.12643682360832792,0.08474576134203632,0.1974496606276704,0.0655877745123954,-0.08623000420432643,-0.024563256718718958,-0.009668466441596009,-0.053995199777015036,-0.02676398548980629,-0.055630917827587084,-0.17494923811962101,0.08042895606869767,,,0.10464860242063093,0.056415689529769115,-0.053264593408259175,-0.04257526921492817,0.0025035657051610018,0.06040871099125208,-0.08807379505977057,-0.015113347265524954,0.07521491317089128,,-0.04829693743033517,0.014676469005202518,-0.03586138904337986,-0.05354557072785628,0.11454753322369594,0.01439910949291316,-0.08807210275323797,-0.015226341767540697,-0.03579534172646644,0.13367465254085853,,,,,-0.03890384339448586,-0.016219184663892192,,,0.027963974527378654,-0.08376772581453502,0.017138527509308648
2017-07-01,,-0.29822092246135645,0.054842660667218664,0.01547141617061514,0.08414479390966663,0.004792381135309769,0.03313010493304331,0.05543552808186288,0.09888912171078844,-0.020833411978347618,,,0.041558918227362726,0.011937968739670584,,-0.25810375852781114,0.03270373083844425,-0.14941937846522174,0.07900983186808988,0.0603911559060615,,,-0.006893844930168908,,,0.09971613669536417,-0.10101434509983108,0.03570420648041105,-0.061061028093394025,,,-0.0372806360773669,0.0,0.0020611289826304733,0.029176639843338226,0.0987564030825208,-0.09960831578348532,-0.10460250934720527,0.06294592778659695,0.0204339145628874,-0.11350571672956368,0.054087224093880684,0.054342493371371765,,,-0.0041882546276219386,-0.05360373238363905,-0.044010942849814126,-0.046637775783313434,0.021881365767833404,-0.10547272614300372,0.14963332196384893,0.09183912850705372,0.083610868862731,,-0.014155950820969768,-0.038132802251900313,-0.007539563462122905,0.010703390224721408,0.01007189821995974,0.046929284774109035,0.1003802049295984,0.06163359836354462,-0.03676208890109666,-0.050175613882971294,,,,,0.2655149576825817,0.018192137126112503,,,0.09092605244281364,0.21584900080006256,-0.03159317640371883
2017-08-01,,-0.04096345797230639,0.11798030685524805,-0.08132593756965519,-0.10962686601257464,0.02416528785680621,0.03090146510390378,-0.06548431433418049,0.03312571656844312,0.1808511523328397,,,0.015059672972495103,0.013468296310919274,,-0.10158376609800747,0.10266929813159062,-0.043385874925609816,0.0031426895797862764,0.16600150514105658,,,-0.06994101433676678,,,0.10835759196904164,-0.2712741106527616,0.05918491257992271,-0.011727042146609022,,,0.2296127030978643,-0.3945312590221874,0.003771018514359279,-0.16077667532615306,0.01065250423451723,0.050963311811549686,-0.0919003342019395,0.20082272242922145,-0.007268879201828281,0.055105310682976326,-0.005539318686156365,0.035537732687321695,,,0.008011246213380091,0.00021217938820461743,-0.20313236076354765,0.300341337290087,-0.053531926658727406,0.10025659313937096,-0.10384165734925843,0.020017088154438555,0.3095604080143122,,0.03494990303062248,0.009569401382612634,-0.0097493573022663,0.2556732258826626,-0.22181517799281406,0.0011068322136939825,0.013821700360611486,0.039775001823820606,-0.017296450323338326,-0.10459585368812503,,,,,0.007510478914963069,-0.006141854343312959,,,0.053458601347581736,-0.03825826713715859,0.05297492445572289
2017-09-01,,-0.010000007097111192,-0.009837473077071576,0.05670109042038155,0.13191925748190314,0.0440857505123964,0.004878066145584493,0.06240879619081576,-0.01922066194163214,0.17117113092195216,,,0.032961249605723414,0.05325449304673432,,0.029787218747253263,-0.060243932212271166,0.052013873979850966,0.05858398605149734,0.010083293086688495,,,-0.05083791721940669,,,0.005648079595186311,-0.2999999753890499,-0.0385409309434585,0.20604096581381212,,,0.04520190158208175,0.0967741935483871,0.01946720223555846,0.0166588936989888,0.052700921206650535,-0.0023654055907533786,-0.0137221140228077,0.05021637023776708,-0.019630838751038673,0.10368663837501137,0.09615944651438917,0.01772724498402005,,,-0.039340418933024736,0.033297977603723265,-0.008636119705602841,0.04024497164174852,0.08115084625020849,-0.041584701767097866,0.0017796705726224804,0.039665921725600316,0.016431943380577674,,-0.06178011945594429,0.13540960988587675,-0.017772655746321312,-0.019277089606662,0.08812758326269726,-0.005804286420711128,0.1458760027297319,0.016615159162278754,-0.008226521932465628,-0.06843662235241453,,,,,0.08612146076223019,-0.012640364256456536,,,0.03809984537117312,0.03800583329221162,0.0522278102579224
2017-10-01,,0.03562755817853954,0.013096533833889602,-0.15906680291162914,0.015082264001992432,0.0154623978961656,0.0624736521805501,0.06492611989078262,0.1131302040492605,-0.08269229302039513,,,0.053971961877769516,0.06824457457870033,,0.004132213259585735,0.09680767351180247,0.11456144894561668,-0.010062152807804724,0.09616265010740824,,,0.037091987290832636,,,0.07052279660876938,-0.3262673100671967,0.1741521132984066,-0.02146696943124146,,,0.025168415982405604,0.029411764705882356,0.07035177067446059,-0.03186157840092975,0.1877346647501832,0.2222880743004398,0.08695652173913042,-0.14593527609023424,0.1497166041151796,-0.02853160008210227,0.010698088590759595,0.2728897175931319,,,0.052740499115479234,0.0724548171356947,0.17122260757526206,0.00925144268301207,0.036620052422695004,-0.028056309448773048,-0.07191131056224345,0.03072294412517845,0.0789838809215359,,0.0996093660609664,0.008944520836958661,0.07537100935340732,-0.0012285292948469135,-0.1795241795513159,0.006950236072166193,0.02974419880104592,0.04503996189072421,-0.01601083774327985,0.024699198496830273,,,,,-0.01513989245846571,0.37610232808305133,,,0.13321878716097846,0.0831540450219666,-0.0532810301180301
2017-11-01,,0.03402389374639975,0.19004446814506867,0.14627992468739207,0.27217471073738564,0.09224004598636897,0.04105414364216635,0.08419356807585662,-0.12211909609502103,0.18238995018421292,-0.09570549318772248,,0.0396880715949754,-0.048883509555752575,,-0.1340388392690448,0.016623360914516386,0.04300784690527645,0.13632279385912469,0.003509049714916124,,,0.0012875012292713627,,,-0.0422413196191022,-0.06292750229106896,0.03602419174851119,-0.015539225698368143,,,0.010027628195493209,-0.11428571428571427,-0.16557122970912416,0.022566973761447454,-0.040042181144976735,-0.0019399085305194606,0.0,0.04352198134513705,0.06466231978206527,-0.21346706123823986,0.02381576314838981,0.150877166212651,,,-0.036149314291324175,0.06755978524970109,0.0897666029579312,0.07083336512247722,0.11289084743027498,-0.06841008829966215,0.14493786127791594,0.0964347705370126,-0.04644695905275336,,0.06724185577617861,-0.16430258395011213,0.06076742048150244,0.25215254143644444,-0.2539543125745567,0.02043064160214772,-0.06470255235192496,0.02373152301592912,0.3005292789803141,-0.2466007818007349,,,,,-0.02197261849925176,-0.0347322791456248,,,0.043688063740354964,-0.04505417285910085,0.0469491403427874
2017-12-01,,-0.03992389349507641,0.034336373151998424,0.04246425242636129,-0.02105819610784759,0.02680965202289923,0.0035618722442803804,0.006843187684010264,-0.04439375800060631,-0.09574470531532044,0.016960651552373474,,0.03432201891487851,-0.059100767413909926,,0.17651055412558356,-0.015245913779009957,0.08506220597722282,0.011839010334407755,0.043376896661372906,,,0.1468781124883894,,,-0.026259369252265057,-0.001459817837064969,-0.03433071959900505,0.03714016727287394,,,-0.12324541550686904,0.05161285400390602,-0.11477867529843268,-0.03770113539421696,-0.03073540580967935,0.16666668211328706,0.06879997253417955,-0.02716239359577657,-0.006186555595389845,0.04826953802419268,-0.014473961707694797,0.07560974390006027,,,-0.03628215540497722,0.16600936426817156,0.012708803942075306,-0.025680927152494815,0.059049662062355415,0.008094544217170338,0.14363591956687535,0.026474799409819828,-0.058136929224306334,,0.03875409415590377,0.004243243598697113,0.004222329774951573,-0.0009823407251521943,-0.11542986674394885,0.024621208602638157,0.09203217861021172,0.01270095347444766,-0.034971356992661344,-0.08121409394560739,,,,,-0.018316686577452616,-0.025058860641645187,,,-0.02786214864413284,0.023350063120040825,-0.04668274066750994
2018-01-01,,0.04897176333839542,0.11504112542231534,0.04073449264809336,0.11171367207642964,0.08459534577044188,0.06413991124022872,0.1382978807350236,0.10292855792291844,0.03725493187997842,0.1174116248002151,,0.04970932649025118,0.18651252448131528,,-0.03693014382377308,-0.010636430285419687,0.31931167690316603,0.05304214675218096,-0.012208735900276777,,,0.1462564592517416,,,0.1847706429487454,0.19152038548518835,0.13992232506879487,0.13339299560797566,,,0.14994143151389708,0.092024544184611,0.11186437910913387,0.01672242600890813,0.08946765145470878,0.07496873052484658,-0.03592811037210061,0.26653463533609223,0.24063896551025865,0.06081668195307465,0.02753735136762365,-0.09013606619062263,,,0.09115908385298616,0.029981502472221744,0.028584698515680962,0.20047916800602567,0.0935493160496028,0.1379797493302226,0.2302167469596623,0.033927627989299304,0.04432794687643017,,0.053788106264250166,0.06197183987754298,0.054090933366255485,0.1002949357362302,-0.007101635265681622,-0.005281245539488751,0.09785069430509707,0.0895457552575543,0.06607315805587025,0.0526785859496012,,,,,0.05426749964020896,0.186072081184668,,,0.15892415799706536,0.40810574254601895,0.02581982311216353
2018-02-01,,-0.07079062421444599,0.008985538345573649,0.04055972306428101,-0.01544716687706428,0.07799705807320892,-0.00619412343024861,0.12097611090430012,0.016000678344351354,-0.19092631375213456,-0.03641794688666045,,0.0019290452052316664,0.1216303611733954,,0.007789044733781308,0.06384759546700132,-0.03260868138011059,-0.09086420506606868,0.06430243982229594,,,-0.15856976011893942,,,-0.08884426302302098,-0.03926376807388416,0.04690634077713635,-0.04107421092865568,,,0.31035650773735884,0.2584269987996561,0.3018292738329719,0.08881575792591619,-0.028066497233829042,0.2344053184655218,0.027950283655170032,0.08044096851324042,0.04242908552813631,0.2293202946708397,-0.0319040324212267,0.13551409643602705,,,-0.017832951752694042,0.007015990979114774,0.13533669014064478,-0.24085162673808425,-0.037112704168936535,-0.03175185593835675,0.002247468621725756,0.20174115736498108,-0.005933325498491793,,0.09622068238668817,0.10013264167913463,-0.008193209559377955,-0.09294012518786916,-0.43048729132033625,-0.04167772155928872,0.14425553384613138,-0.01038397231481166,-0.047619047619047616,-0.0593723334631053,,,,,0.02195042203603489,0.005556570248824379,,,-0.06926858947320605,0.07798748813111156,-0.0718934440730482
2018-03-01,,0.007891874587732222,0.05568672329773206,-0.05651922526333208,0.0188274055163105,-0.0422063296375579,0.038894914715476986,0.1086150670116328,0.06903890802822467,0.0140187453157433,0.1917596863534048,,-0.04664303312250028,0.007601006633828509,,0.13614750042070484,-0.05805073333337917,0.0958801270708485,0.07740354420811463,-0.0795446175099324,,,-0.12774476393123316,,,-0.01396801392522308,-0.11238826603007168,0.033232901955588194,-0.052718313445087234,,,0.03265090221692332,-0.040178555082909635,0.11768151275528235,0.11782475326918485,-0.03850265747723095,-0.0894538708999187,-0.03323259728018405,-0.09854576162617346,-0.043049348708110335,0.05996002421074654,0.020827864729005826,0.3473250914245293,,,-0.09709884244599573,0.05217913311936497,-0.04179101441037017,-0.02979843620813053,0.012376183367151324,-0.22424645662146764,-0.08139801137434033,0.03259966574365659,-0.04155191267741385,,0.06162077541372859,0.020494282667914872,0.008695685345193459,0.0492610855952328,0.021978076269693114,-0.02603874422274113,-0.024763619310467642,-0.02700504009186528,-0.14753846388596756,-0.14697926889212454,,,,,-0.11551872203981366,-0.006815301903526174,,,-0.04457877789037883,0.013624823783978534,-0.09601002666007122
2018-04-01,,-0.011861433781956776,0.04329710501734856,0.044412343165785975,0.07926735797054403,0.03264167744933096,0.06599357819339112,0.01838314367559104,0.0025481739939351234,0.06912442153282249,-0.19625684701943955,,-0.014983733236207247,-0.0313240932098331,,-0.022501323466355826,-0.015019694187600153,-0.01076556840716248,0.0315099586008686,0.09887027455817993,,,-0.07744705518697177,,,-0.02724201908520921,-0.3582733581947316,0.02554611359535625,-0.0895651941714081,,,0.07427862013827105,0.041860447373501086,0.1055526125480559,-0.00579149114824525,0.03337041100201105,0.044812107094238864,0.17968751222360832,0.07255806092493322,0.08207473148519953,0.03394087799701883,0.0235020614339632,0.030136418730248787,,,-0.0017486739028346994,0.00943925242685783,-0.12481831663079596,-0.03342365815349365,-0.001484440917992334,0.10434744031643094,-0.04708333176345508,-0.05706966001331747,0.07425146045799028,,0.033221327332340574,0.06615469059042882,0.1089439685116484,0.049765324472250766,-0.05606762444277442,0.01791811919366674,-0.022160678284855673,0.0606921446258147,-0.07940807684525568,0.04651158336247618,,,,,0.12415426834520878,0.03820477454091334,,,-0.016607382240897996,0.05793121719308756,0.004310344827586207
